Dataset,Strategy,Scenario,Parameters,Local_Modified_Traces,Total_Modified_Traces,Fitness,Precision,Generalization,Simplicity
testBank,REPAIR,repaired_incremental_Sub63,similarity_sorted+ged_sorted+freq_sorted,168,313,0.8491,0.9229,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub21,similarity_sorted+ged_sorted+freq_sorted,6,319,0.8485,0.9229,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub78,similarity_sorted+ged_sorted+freq_sorted,0,319,0.8485,0.9232,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub102,similarity_sorted+ged_sorted+freq_sorted,0,319,0.8485,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub132,similarity_sorted+ged_sorted+freq_sorted,0,319,0.8485,0.9229,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub73,similarity_sorted+ged_sorted+freq_sorted,0,319,0.8485,0.9233,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub110,similarity_sorted+ged_sorted+freq_sorted,0,319,0.8485,0.9229,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub129,similarity_sorted+ged_sorted+freq_sorted,1,320,0.8481,0.9228,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub145,similarity_sorted+ged_sorted+freq_sorted,3,323,0.8485,0.9233,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub146,similarity_sorted+ged_sorted+freq_sorted,1,324,0.8486,0.923,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub130,similarity_sorted+ged_sorted+freq_sorted,0,324,0.8486,0.9232,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub131,similarity_sorted+ged_sorted+freq_sorted,0,324,0.8486,0.923,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub8,similarity_sorted+ged_sorted+freq_sorted,0,324,0.8486,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub150,similarity_sorted+ged_sorted+freq_sorted,0,324,0.8486,0.9228,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub17,similarity_sorted+ged_sorted+freq_sorted,0,324,0.8486,0.9228,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub18,similarity_sorted+ged_sorted+freq_sorted,108,432,0.8411,0.9235,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub124,similarity_sorted+ged_sorted+freq_sorted,0,432,0.8411,0.9234,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub141,similarity_sorted+ged_sorted+freq_sorted,1,433,0.8408,0.9234,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub31,similarity_sorted+ged_sorted+freq_sorted,0,433,0.8408,0.9235,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub117,similarity_sorted+ged_sorted+freq_sorted,0,433,0.8408,0.9234,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub137,similarity_sorted+ged_sorted+freq_sorted,0,433,0.8408,0.9234,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub105,similarity_sorted+ged_sorted+freq_sorted,274,707,0.8251,0.9235,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub46,similarity_sorted+ged_sorted+freq_sorted,11,718,0.825,0.9232,0.9678,0.7576
testBank,REPAIR,repaired_incremental_Sub126,similarity_sorted+ged_sorted+freq_sorted,9,727,0.8248,0.9234,0.9678,0.7576
testBank,REPAIR,repaired_incremental_Sub57,similarity_sorted+ged_sorted+freq_sorted,9,736,0.8247,0.9228,0.9678,0.7576
testBank,REPAIR,repaired_incremental_Sub56,similarity_sorted+ged_sorted+freq_sorted,2,738,0.8246,0.9231,0.9678,0.7576
testBank,REPAIR,repaired_incremental_Sub43,similarity_sorted+ged_sorted+freq_sorted,15,753,0.8245,0.9224,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub96,similarity_sorted+ged_sorted+freq_sorted,7,760,0.8244,0.9224,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub82,similarity_sorted+freq_sorted+ged_sorted,1,1,0.8512,0.9219,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub4,similarity_sorted+freq_sorted+ged_sorted,0,1,0.8512,0.9221,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub26,similarity_sorted+freq_sorted+ged_sorted,0,1,0.8512,0.9221,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub49,similarity_sorted+freq_sorted+ged_sorted,0,1,0.8512,0.922,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub120,similarity_sorted+freq_sorted+ged_sorted,2,3,0.8509,0.922,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub152,similarity_sorted+freq_sorted+ged_sorted,1,4,0.8508,0.9222,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub111,similarity_sorted+freq_sorted+ged_sorted,1,5,0.8507,0.9222,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub72,similarity_sorted+freq_sorted+ged_sorted,1,6,0.8505,0.9221,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub103,similarity_sorted+freq_sorted+ged_sorted,1,7,0.8504,0.9223,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub121,similarity_sorted+freq_sorted+ged_sorted,0,7,0.8504,0.9223,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub123,similarity_sorted+freq_sorted+ged_sorted,1,8,0.8503,0.9224,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub20,similarity_sorted+freq_sorted+ged_sorted,0,8,0.8503,0.9223,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub66,similarity_sorted+freq_sorted+ged_sorted,1,9,0.8502,0.9224,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub29,similarity_sorted+freq_sorted+ged_sorted,2,11,0.8502,0.9223,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub51,similarity_sorted+freq_sorted+ged_sorted,0,11,0.8502,0.9222,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub151,similarity_sorted+freq_sorted+ged_sorted,1,12,0.8501,0.9225,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub104,similarity_sorted+freq_sorted+ged_sorted,1,13,0.8499,0.9224,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub85,similarity_sorted+freq_sorted+ged_sorted,1,14,0.8498,0.9226,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub97,similarity_sorted+freq_sorted+ged_sorted,0,14,0.8498,0.9225,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub53,similarity_sorted+freq_sorted+ged_sorted,0,14,0.8498,0.9226,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub99,similarity_sorted+freq_sorted+ged_sorted,0,14,0.8498,0.9223,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub106,similarity_sorted+freq_sorted+ged_sorted,1,15,0.8496,0.9225,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub149,similarity_sorted+freq_sorted+ged_sorted,1,16,0.8495,0.9225,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub75,similarity_sorted+freq_sorted+ged_sorted,1,17,0.8494,0.9226,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub22,similarity_sorted+freq_sorted+ged_sorted,4,21,0.8493,0.9226,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub2,similarity_sorted+freq_sorted+ged_sorted,88,109,0.8522,0.9232,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub62,similarity_sorted+freq_sorted+ged_sorted,0,109,0.8522,0.9233,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub91,similarity_sorted+freq_sorted+ged_sorted,0,109,0.8522,0.9232,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub70,similarity_sorted+freq_sorted+ged_sorted,0,109,0.8522,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub33,similarity_sorted+freq_sorted+ged_sorted,0,109,0.8522,0.923,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub48,similarity_sorted+freq_sorted+ged_sorted,17,126,0.8518,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub77,similarity_sorted+freq_sorted+ged_sorted,0,126,0.8518,0.923,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub112,similarity_sorted+freq_sorted+ged_sorted,0,126,0.8518,0.9233,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub143,similarity_sorted+freq_sorted+ged_sorted,0,126,0.8518,0.9229,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub142,similarity_sorted+freq_sorted+ged_sorted,2,128,0.8519,0.9233,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub54,similarity_sorted+freq_sorted+ged_sorted,0,128,0.8519,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub139,similarity_sorted+freq_sorted+ged_sorted,0,128,0.8519,0.9232,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub144,similarity_sorted+freq_sorted+ged_sorted,1,129,0.8517,0.9233,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub44,similarity_sorted+freq_sorted+ged_sorted,2,131,0.8516,0.9232,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub80,similarity_sorted+freq_sorted+ged_sorted,0,131,0.8516,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub140,similarity_sorted+freq_sorted+ged_sorted,0,131,0.8516,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub64,similarity_sorted+freq_sorted+ged_sorted,1,132,0.8514,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub71,similarity_sorted+freq_sorted+ged_sorted,6,138,0.8517,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub58,similarity_sorted+freq_sorted+ged_sorted,0,138,0.8517,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub125,similarity_sorted+freq_sorted+ged_sorted,0,138,0.8517,0.9229,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub90,similarity_sorted+freq_sorted+ged_sorted,6,144,0.8519,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub138,similarity_sorted+freq_sorted+ged_sorted,1,145,0.8517,0.9229,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub60,similarity_sorted+freq_sorted+ged_sorted,0,145,0.8517,0.9228,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub63,similarity_sorted+freq_sorted+ged_sorted,168,313,0.8493,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub21,similarity_sorted+freq_sorted+ged_sorted,6,319,0.8487,0.9232,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub78,similarity_sorted+freq_sorted+ged_sorted,0,319,0.8487,0.9231,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub102,similarity_sorted+freq_sorted+ged_sorted,0,319,0.8487,0.923,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub132,similarity_sorted+freq_sorted+ged_sorted,0,319,0.8487,0.9228,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub73,similarity_sorted+freq_sorted+ged_sorted,0,319,0.8487,0.9232,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub110,similarity_sorted+freq_sorted+ged_sorted,0,319,0.8487,0.9229,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub129,similarity_sorted+freq_sorted+ged_sorted,1,320,0.8484,0.9228,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub145,similarity_sorted+freq_sorted+ged_sorted,3,323,0.8487,0.9228,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub146,similarity_sorted+freq_sorted+ged_sorted,1,324,0.8488,0.923,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub130,similarity_sorted+freq_sorted+ged_sorted,0,324,0.8488,0.9227,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub131,similarity_sorted+freq_sorted+ged_sorted,0,324,0.8488,0.9229,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub8,similarity_sorted+freq_sorted+ged_sorted,0,324,0.8488,0.9229,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub150,similarity_sorted+freq_sorted+ged_sorted,0,324,0.8488,0.9229,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub17,similarity_sorted+freq_sorted+ged_sorted,0,324,0.8488,0.9228,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub18,similarity_sorted+freq_sorted+ged_sorted,108,432,0.8417,0.9229,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub124,similarity_sorted+freq_sorted+ged_sorted,0,432,0.8417,0.923,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub141,similarity_sorted+freq_sorted+ged_sorted,1,433,0.8416,0.9229,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub31,similarity_sorted+freq_sorted+ged_sorted,0,433,0.8416,0.923,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub117,similarity_sorted+freq_sorted+ged_sorted,0,433,0.8416,0.923,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub137,similarity_sorted+freq_sorted+ged_sorted,0,433,0.8416,0.9229,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub105,similarity_sorted+freq_sorted+ged_sorted,274,707,0.8258,0.923,0.9678,0.7576
testBank,REPAIR,repaired_incremental_Sub46,similarity_sorted+freq_sorted+ged_sorted,11,718,0.8258,0.923,0.9678,0.7576
testBank,REPAIR,repaired_incremental_Sub126,similarity_sorted+freq_sorted+ged_sorted,9,727,0.8256,0.923,0.9678,0.7576
testBank,REPAIR,repaired_incremental_Sub57,similarity_sorted+freq_sorted+ged_sorted,9,736,0.8255,0.9226,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub56,similarity_sorted+freq_sorted+ged_sorted,2,738,0.8254,0.9228,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub43,similarity_sorted+freq_sorted+ged_sorted,15,753,0.8252,0.9223,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub96,similarity_sorted+freq_sorted+ged_sorted,7,760,0.8252,0.9221,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub2,ged_sorted+freq_sorted+similarity_sorted,89,89,0.8542,0.9225,0.9676,0.7576
testBank,REPAIR,repaired_incremental_Sub63,ged_sorted+freq_sorted+similarity_sorted,172,261,0.8517,0.9224,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub4,ged_sorted+freq_sorted+similarity_sorted,0,261,0.8517,0.9224,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub48,ged_sorted+freq_sorted+similarity_sorted,18,279,0.8513,0.9227,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub22,ged_sorted+freq_sorted+similarity_sorted,0,279,0.8513,0.9225,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub29,ged_sorted+freq_sorted+similarity_sorted,2,281,0.8513,0.9223,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub20,ged_sorted+freq_sorted+similarity_sorted,0,281,0.8513,0.9226,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub26,ged_sorted+freq_sorted+similarity_sorted,0,281,0.8513,0.9224,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub33,ged_sorted+freq_sorted+similarity_sorted,0,281,0.8513,0.9224,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub53,ged_sorted+freq_sorted+similarity_sorted,0,281,0.8513,0.9223,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub49,ged_sorted+freq_sorted+similarity_sorted,0,281,0.8513,0.9226,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub62,ged_sorted+freq_sorted+similarity_sorted,0,281,0.8513,0.9224,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub111,ged_sorted+freq_sorted+similarity_sorted,1,282,0.8512,0.9226,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub51,ged_sorted+freq_sorted+similarity_sorted,0,282,0.8512,0.9224,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub106,ged_sorted+freq_sorted+similarity_sorted,0,282,0.8512,0.9227,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub70,ged_sorted+freq_sorted+similarity_sorted,0,282,0.8512,0.9226,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub72,ged_sorted+freq_sorted+similarity_sorted,1,283,0.851,0.9224,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub123,ged_sorted+freq_sorted+similarity_sorted,1,284,0.8509,0.9227,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub82,ged_sorted+freq_sorted+similarity_sorted,1,285,0.8508,0.9228,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub99,ged_sorted+freq_sorted+similarity_sorted,0,285,0.8508,0.9226,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub91,ged_sorted+freq_sorted+similarity_sorted,0,285,0.8508,0.9228,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub120,ged_sorted+freq_sorted+similarity_sorted,2,287,0.8506,0.9228,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub105,ged_sorted+freq_sorted+similarity_sorted,275,562,0.8347,0.9228,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub21,ged_sorted+freq_sorted+similarity_sorted,6,568,0.8342,0.9227,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub77,ged_sorted+freq_sorted+similarity_sorted,0,568,0.8342,0.9228,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub112,ged_sorted+freq_sorted+similarity_sorted,0,568,0.8342,0.9226,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub17,ged_sorted+freq_sorted+similarity_sorted,0,568,0.8342,0.9226,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub8,ged_sorted+freq_sorted+similarity_sorted,0,568,0.8342,0.9228,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub54,ged_sorted+freq_sorted+similarity_sorted,0,568,0.8342,0.9227,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub71,ged_sorted+freq_sorted+similarity_sorted,6,574,0.8345,0.9227,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub90,ged_sorted+freq_sorted+similarity_sorted,6,580,0.8348,0.9225,0.9677,0.7576
testBank,REPAIR,repaired_incremental_Sub43,ged_sorted+freq_sorted+similarity_sorted,15,595,0.8346,0.9219,0.9678,0.7576
testBank,REPAIR,repaired_incremental_Sub46,ged_sorted+freq_sorted+similarity_sorted,11,606,0.8345,0.9214,0.9678,0.7576
testBank,REPAIR,repaired_incremental_Sub57,ged_sorted+freq_sorted+similarity_sorted,9,615,0.8344,0.9216,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub56,ged_sorted+freq_sorted+similarity_sorted,2,617,0.8343,0.9218,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub142,ged_sorted+freq_sorted+similarity_sorted,2,619,0.8344,0.9217,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub96,ged_sorted+freq_sorted+similarity_sorted,7,626,0.8344,0.922,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub126,ged_sorted+freq_sorted+similarity_sorted,9,635,0.8342,0.9219,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub121,ged_sorted+freq_sorted+similarity_sorted,0,635,0.8342,0.922,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub152,ged_sorted+freq_sorted+similarity_sorted,0,635,0.8342,0.9221,0.9679,0.7576
testBank,REPAIR,repaired_incremental_Sub18,ged_sorted+freq_sorted+similarity_sorted,110,745,0.8266,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub104,ged_sorted+freq_sorted+similarity_sorted,0,745,0.8266,0.9218,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub151,ged_sorted+freq_sorted+similarity_sorted,0,745,0.8266,0.922,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub149,ged_sorted+freq_sorted+similarity_sorted,0,745,0.8266,0.9217,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub31,ged_sorted+freq_sorted+similarity_sorted,0,745,0.8266,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub64,ged_sorted+freq_sorted+similarity_sorted,1,746,0.8264,0.9218,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub143,ged_sorted+freq_sorted+similarity_sorted,0,746,0.8264,0.9224,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub145,ged_sorted+freq_sorted+similarity_sorted,3,749,0.8266,0.9221,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub80,ged_sorted+freq_sorted+similarity_sorted,0,749,0.8266,0.9222,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub146,ged_sorted+freq_sorted+similarity_sorted,1,750,0.8267,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub144,ged_sorted+freq_sorted+similarity_sorted,1,751,0.8266,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub125,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.922,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub139,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9221,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub140,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub138,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9217,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub66,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.922,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub85,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub75,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9218,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub58,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9216,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub60,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.922,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub78,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub102,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9218,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub44,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.922,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub97,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub130,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9217,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub73,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.922,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub124,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9218,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub141,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9217,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub110,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9217,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub129,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub131,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub137,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9218,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub150,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub103,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.922,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub117,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.9219,0.968,0.7576
testBank,REPAIR,repaired_incremental_Sub132,ged_sorted+freq_sorted+similarity_sorted,0,751,0.8266,0.922,0.968,0.7576
